,created_date,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
41551,2016-10-26 0:00:00,Попович Шандор Олександрович,Мукачівська місцева прокуратура Закарпатської області,прокурор місцевої прокуратури,4d61067c-ba28-4559-883f-4f0a8facece1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43742,2016-10-28 0:00:00,Прокопович Роман Ігорович,Києво-Святошинська місцева прокуратура Київської області,прокурор місцевої прокуратури,e464b932-8aa0-4033-9a03-732873b631c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88022,2016-10-28 0:00:00,Прудкий Олександр Вікторович,Одеська місцева прокуратура № 3 Одеської області,прокурор місцевої прокуратури,a719bdce-87cc-45a0-b308-d7ec766b5da2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549,2016-10-06 0:00:00,Прудніков Роман Анатолійович,прокуратура Дніпроперовської області,прокурор місцевої прокуратури,20bc34b7-e0cf-4e26-8267-5df709b82bd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103529,2016-10-27 0:00:00,Рибаков Олег В'ячеславович,Одеська місцева прокуратура № 3 Одеської області,прокурор місцевої прокуратури,ac1a3ab3-601e-48a5-9c2b-ca08ac1723d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88731,2016-10-24 0:00:00,Рудик Юрій Віталійович,Здолбунівська місцева прокуратура Рівненської області,прокурор місцевої прокуратури,1a4b93be-35f5-4bc1-b0e4-f0bbd6808676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53647,2016-10-29 0:00:00,Саркісян Дарина Вазгенівна,Києво-Святошинська місцева прокуратура Київської області,Прокурор місцевої прокуратури,8a406802-d213-45d0-ac4e-74288c9f00ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50003,2016-10-27 0:00:00,Семака Катерина Олегівна,Каховська місцева прокуратура Херсонської області,прокурор місцевої прокуратури,c180d0ff-7bfa-4b2b-82a2-de9171615fe6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41355,2016-10-28 0:00:00,Сідашов Олександр Валерійович,Києво-Святошинська місцева прокуратура Київської області,прокурор місцевої прокуратури,eba921c9-e429-4568-b03d-50182d147cb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86313,2016-10-26 0:00:00,Смізюк Оксана Олегівна,прокуратура міста Києва,прокурор місцевої прокуратури,ee73dd9f-573e-4ec5-8639-73064aefac06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83356,2016-10-21 0:00:00,Соболь Артур Анатолійович,Дніпропетровська місцева прокуратура №1 Дніпропетровської облдасті,прокурор місцевої прокуратури,c873434b-8f37-4e5d-8fe9-2d98c31c35c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,2016-10-27 0:00:00,Соловей Ольга Володимирівна,Чернівецька місцева прокуратура Чернівецької області,прокурор місцевої прокуратури,6641d845-3d53-4023-b64b-eccae952e649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95091,2016-10-27 0:00:00,Стасюк Юлія Юріївна,Києво-Святошинська місцева прокуратура Київської області,прокурор місцевої прокуратури,750b8b6d-2b4b-4c5c-846b-227956242a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97310,2016-10-27 0:00:00,Стельмах Олег Романович,Генічеська місцева прокуратура,прокурор місцевої прокуратури,5d01c299-cdcb-4112-b227-7ca6f7697a12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69187,2016-10-30 0:00:00,Тамразов Інвія Олександрович,Київська місцева прокуратура №7,Прокурор місцевої прокуратури,c0aab3f6-b7e3-409a-aa77-f31fb4649acd,,,,,,,,,,,,,,,,,,,,200000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
17760,2016-10-26 0:00:00,Тищенко Аліна Миколаївна,Лисичанська місцева прокуратура Луганської області,прокурор місцевої прокуратури,669cc531-bacd-4928-a121-13c66459c429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56418,2016-10-27 0:00:00,Трощук Оксана Василівна,Шепетівська місцева прокуратура,прокурор місцевої прокуратури,5528744a-fdec-4705-82ca-478f9fee6898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82117,2016-10-25 0:00:00,Троян Марина Максимівна,Золотоніська місцева прокуратура,прокурор місцевої прокуратури,522f1f9f-8ee4-46e1-9ec6-ae5266e170ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100039,2016-10-31 0:00:00,Тубичко Юрій Миколайович,Одеська місцева прокуратура № 3 Одеської області,прокурор місцевої прокуратури,98991ae6-cda6-4682-8c18-9a0f56dcb559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,
96229,2016-10-28 0:00:00,Фокіна Тамара Вячеславівна,Києво-Святошинська місцева прокуратура Київської області,прокурор місцевої прокуратури,69792390-1633-40ce-8112-cd21304e5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67624,2016-10-28 0:00:00,Цимбал Христина Юріївна,Чернівецька місцева прокуратура Чернівецької області,прокурор місцевої прокуратури,1e1bb418-972f-4782-8077-64ef6db9ffe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53387,2016-10-29 0:00:00,Цулаія Георгій Зурабович,Києво-Святошинська місцева прокуратура Київської області,прокурор місцевої прокуратури,c2614262-d2e1-4621-8775-161a9955cde5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61458,2016-10-28 0:00:00,Часник Марина Миколаївна,Новокаховська місцева прокуратура Херсонської області,прокурор місцевої прокуратури,be828e09-3dbd-47db-8982-cbdffdb67e70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5776,2016-10-27 0:00:00,Черепаня Богдана Володимирівна,Чернівецька місцева прокуратура Чернівецької області,прокурор місцевої прокуратури,57adc1dc-4d62-4cfb-9a8d-a25d00d44d41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58195,2016-10-31 0:00:00,Чернишов Олександр Сергійович,Комінтернівська місцева прокуратура Одеської області,Прокурор місцевої прокуратури,d8cb7458-b015-464a-b32e-fbf1291b8ec3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34919,2016-10-19 0:00:00,Шалата Артем Віталійович,Краматорська місцева прокуратура Донецької області,прокурор місцевої прокуратури,a429cec7-bea6-4df9-b1df-5b41ae17b9d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89856,2016-10-27 0:00:00,Шаравський Богдан Олександрович,Бершадська місцева прокуратура Вінницької області,Прокурор місцевої прокуратури,a019f8b4-a1ff-42ff-bf30-8e0286ab8cb5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9970,2016-10-21 0:00:00,Шарикова Вікторія Сергіївна,Каховська місцева прокуратура Херсонської області,прокурор місцевої прокуратури,f01c5226-8d79-45a3-bb48-d701390bedd7,,,,,,,,,,,,,,,,,,,,14443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76707,2016-10-25 0:00:00,ШЕВЧУК ВАЛЕНТИН ПАВЛОВИЧ,Києво-Святошинська місцева прокуратура прокуратури Київської області,прокурор місцевої прокуратури,2cc606b8-b973-44dc-89f0-85534252d0d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21953,2016-10-28 0:00:00,Шиліна Кристина Вікторівна,прокуратура м. Києва,прокурор місцевої прокуратури,09016cb1-11cc-4879-8300-d97d2dbb9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64857,2016-10-25 0:00:00,Шпота Олександр Володимирович,Луцька місцева прокуратура Волинської області,прокурор місцевої прокуратури,255d5f98-6d6a-4ac0-b2ff-4c7d367ca238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11962,2016-10-27 0:00:00,Шудра Юлія Вячеславівна,Шепетівська місцева прокуратура,прокурор місцевої прокуратури,aff3f1ab-32d7-4ae1-97f2-1e896dccfa52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96926,2016-10-27 0:00:00,Щербань Ганна Дмитрівна,Одеська місцева прокуратура №1 Одеської області,прокурор місцевої прокуратури,0d7917e3-7f73-4637-9ec9-e26b5cb07c6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19332,2016-10-20 0:00:00,Ющенко Тетяна Володимирівна,Житомирська місцева прокуратура Житомирської області,прокурор місцевої прокуратури,f23ae25e-ccd2-4fce-a27c-f1ca5bbc16e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42569,2016-10-29 0:00:00,Яворська Катерина Петрівна,Чернівецька місцева прокуратура Чернівецької області,прокурор місцевої прокуратури,937bda23-0ff3-4063-b83c-873172f2f7c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26259,2016-10-27 0:00:00,Бабій Олена Вікторівна,Маріупольська місцева прокуратура № 1 Донецької області ,Прокурор місцевої прокуратури ,525ea0bf-bc0b-4748-bae8-f89cb51f44ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30636,2016-10-28 0:00:00,Данилов Дмитро Сергійович,Дніпропетровська місцева прокуратура №1 прокуратури Дніпропетровської області,прокурор місцевої прокуратури ,eec86625-eea5-47b0-a401-d4729ed80642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4969,,,,,,,,,,,,,,,,,,,0,50000,,,,,,,,,,,,,,,
11774,2016-10-28 0:00:00,Дворецький Олександр Олександрович,Новокаховська місцева прокуратура Херсонської області,прокурор місцевої прокуратури ,3bb7f51b-0058-47a6-9dbe-276ed92ad914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40467,2016-10-26 0:00:00,Дворецький Олександр Олександрович,Новокаховська місцева прокуратура ,прокурор місцевої прокуратури ,74b1c6d4-ae3a-44fd-9d0c-0968aa2d2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5898,2016-10-25 0:00:00,Зянько Ніна Георгіївна,Бершадська місцева прокуратура Вінницької області ,прокурор місцевої прокуратури ,e57a6c36-5636-4c44-b9bb-3b11653f527e,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23815,2016-10-24 0:00:00,Комишан Олег Леонідович,Роздільнянська місцева прокуратура Одеської області ,прокурор місцевої прокуратури ,c71aeda8-efb3-4cee-afb6-c127f933c836,,,,,,,,,,,,,,,,,,,,135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19453,2016-10-24 0:00:00,Кузьменко Сергій Віталійович,"прокуратура Дніпропетровської області, Криворізька місцева прокуратура № 3 ",прокурор місцевої прокуратури ,04c6dcd9-450b-48c8-a026-793fe781eb29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60906,2016-10-28 0:00:00,Кукса Марина Анзоріївна,Білоцерківська місцева прокуратура,прокурор місцевої прокуратури ,1558eefd-0959-4c32-a6e2-8c40bc84ce55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104874,2016-10-24 0:00:00,Кунда Любов Іллівна,Маріупольська місцева прокуратура №1 Донецької області,прокурор місцевої прокуратури ,ee70dfe5-5b00-411c-b091-59df7b29caae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24276,2016-10-26 0:00:00,Лозовський Кирило Ігорович,Краматорська місцева прокуратура Донецької області ,прокурор місцевої прокуратури ,ec331020-df7c-4e9f-82ad-c8c1039a6a67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85403,2016-10-24 0:00:00,Мєшков Дмитро Володимирович,Костянтинівська місцева прокуратура Донецької області ,прокурор місцевої прокуратури ,f5d2f991-3ab3-4875-850e-3ed2f8965d6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15508,2016-10-26 0:00:00,Назарко Марина Василівна,Чернівецька місцева прокуратура Чернівецької області,прокурор місцевої прокуратури ,58554945-7f63-4fc3-88c3-8e1e7bddbcd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,2016-10-25 0:00:00,Наконечникова Яна Сергіївна,Сєвєродонецька місцева прокуратура,прокурор місцевої прокуратури ,fa5752b1-8d17-4026-bd11-67b4dc707db0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,2016-10-26 0:00:00,Овчаренко Марина Вадимівна,Маріупольська місцева прокуратура №1,прокурор місцевої прокуратури ,86d9c991-2453-4a65-818c-6cfffd6b0e39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42867,2016-10-26 0:00:00,Павлов В'ячеслав В'ячеславович,Одеська місьцева прокуратура №1 Одеської області ,прокурор місцевої прокуратури ,5855d055-5a1e-4acf-a425-d7388d87d794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101236,2016-10-20 0:00:00,Разборська Анастасія Ігорівна,Маріупольська місцева прокуратура №1,прокурор місцевої прокуратури ,ad495456-1a0d-44e3-9de1-70129753bf5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27843,2016-10-17 0:00:00,Рябушка Сергій Анатолійович,Маріупольська місцева прокуратура № 1,Прокурор місцевої прокуратури ,24180199-2353-4282-b3c0-be2b6f8260d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9573,2016-10-27 0:00:00,Сивоконь Володимир Васильович,Маріупольська місцева прокуратура №1 Донецької області,прокурор місцевої прокуратури ,f4aaa3c7-dcb7-4e4e-983c-d09cf58beda6,,,,,,,,,,,,,,,,,,,,78407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47004,2016-09-29 0:00:00,Станков Олександр Петрович,прокуратура м. Києва,прокурор місцевої прокуратури ,4ec4e059-85fb-43e8-963a-0ee40f11fb33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25246,2016-10-27 0:00:00,Тищенко Юлія Олександрівна,прокуратура міста Києва,прокурор місцевої прокуратури ,344b42b8-c8a4-4e33-aaf0-132f51c211ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,2016-10-28 0:00:00,Цисаренко Олександр Олександрович,Києво-Святошинська місцева прокуратура Київської області,прокурор місцевої прокуратури ,f5c17fd2-ce1d-42fc-8354-4b7d89b487d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22745,2016-10-26 0:00:00,Шахова Наталія Вікторівна,Одеська місцева прокуратура № 3 Одеської області,прокурор місцевої прокуратури ,bc3abbd5-01e5-4092-bb19-a49ee10773b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
